Date,Hour,Market Demand,Ontario Demand
8/20/18,24,16829,15205
8/21/18,1,16132,14415
8/21/18,2,16084,13886
8/21/18,3,16083,13733
8/21/18,4,16111,13867
8/21/18,5,16136,14126
8/21/18,6,16833,15069
8/21/18,7,18065,16421
8/21/18,8,18600,17174
8/21/18,9,18772,17424
8/21/18,10,19286,17771
8/21/18,11,20199,18506
8/21/18,12,20256,18639
8/21/18,13,20265,18860
8/21/18,14,20231,18949
8/21/18,15,20506,19044
8/21/18,16,20667,19322
8/21/18,17,21055,19591
8/21/18,18,20628,19130
8/21/18,19,20515,19023
8/21/18,20,20506,19023
8/21/18,21,20059,18412
8/21/18,22,18930,17036
8/21/18,23,17534,15686
8/21/18,24,17138,14755
8/22/18,1,16143,13826
8/22/18,2,15883,13332
8/22/18,3,15666,12903
8/22/18,4,15557,12730
8/22/18,5,15734,13328
8/22/18,6,16247,14223
8/22/18,7,17333,15406
8/22/18,8,18317,16145
8/22/18,9,18632,16452
8/22/18,10,18971,16604
8/22/18,11,18626,16634
8/22/18,12,18341,16368
8/22/18,13,18284,16270
8/22/18,14,18653,16200
8/22/18,15,18507,15956
8/22/18,16,18346,16156
8/22/18,17,19084,16566
8/22/18,18,19046,16744
8/22/18,19,18900,17022
8/22/18,20,18833,16953
8/22/18,21,18293,16553
8/22/18,22,16973,15224
8/22/18,23,15638,14011
8/22/18,24,15037,13049
8/23/18,1,14897,12349
8/23/18,2,15070,12116
8/23/18,3,14942,12021
8/23/18,4,14817,11966
8/23/18,5,14841,12425
8/23/18,6,15322,13242
8/23/18,7,16167,14286
8/23/18,8,16597,14943
8/23/18,9,17017,15305
8/23/18,10,17409,15650
8/23/18,11,17448,15834
8/23/18,12,17480,16055
8/23/18,13,17843,16366
8/23/18,14,18349,16707
8/23/18,15,18547,17046
8/23/18,16,18964,17437
8/23/18,17,19330,18052
8/23/18,18,19729,18255
8/23/18,19,19427,18177
8/23/18,20,19191,17972
8/23/18,21,18855,17357
8/23/18,22,17580,16065
8/23/18,23,16631,14749
8/23/18,24,15589,13565
8/24/18,1,15259,13027
8/24/18,2,15359,12665
8/24/18,3,15233,12515
8/24/18,4,15188,12518
8/24/18,5,15179,12885
8/24/18,6,15964,13730
8/24/18,7,16656,14804
8/24/18,8,17024,15447
8/24/18,9,17692,16079
8/24/18,10,18115,16607
8/24/18,11,18570,17012
8/24/18,12,18996,17366
8/24/18,13,19364,17790
8/24/18,14,19444,18010
8/24/18,15,19679,18250
8/24/18,16,20196,18755
8/24/18,17,20641,19074
8/24/18,18,20042,18846
8/24/18,19,19353,18490
8/24/18,20,19013,18128
8/24/18,21,18377,17593
8/24/18,22,17308,16385
8/24/18,23,17059,15096
8/24/18,24,17102,14236
8/25/18,1,16180,13458
8/25/18,2,15977,12863
8/25/18,3,15598,12475
8/25/18,4,16074,12643
8/25/18,5,16176,12779
8/25/18,6,16099,12946
8/25/18,7,16479,13413
8/25/18,8,17257,14478
8/25/18,9,18042,15524
8/25/18,10,18967,16289
8/25/18,11,19584,16786
8/25/18,12,19584,16996
8/25/18,13,19155,16949
8/25/18,14,18084,16234
8/25/18,15,17788,15963
8/25/18,16,18384,16290
8/25/18,17,18754,16646
8/25/18,18,19089,16876
8/25/18,19,18850,16702
8/25/18,20,19153,16839
8/25/18,21,18795,16524
8/25/18,22,18035,15667
8/25/18,23,17196,14729
8/25/18,24,16526,13904
8/26/18,1,16082,13337
8/26/18,2,15916,13011
8/26/18,3,15697,12695
8/26/18,4,15544,12517
8/26/18,5,15344,12585
8/26/18,6,15442,12755
8/26/18,7,15814,13265
8/26/18,8,16251,14265
8/26/18,9,17389,15411
8/26/18,10,18288,16283
8/26/18,11,18188,16800
8/26/18,12,18825,17345
8/26/18,13,19428,17850
8/26/18,14,19853,18112
8/26/18,15,20441,18550
8/26/18,16,20953,19061
8/26/18,17,21237,19634
8/26/18,18,21648,19818
8/26/18,19,21315,19487
8/26/18,20,21198,19392
8/26/18,21,20431,19011
8/26/18,22,19489,17815
8/26/18,23,18519,16490
8/26/18,24,17343,15416
8/27/18,1,16533,14613
8/27/18,2,16261,14009
8/27/18,3,15954,13625
8/27/18,4,15574,13390
8/27/18,5,16433,14206
8/27/18,6,17373,15026
8/27/18,7,18074,16238
8/27/18,8,18826,17090
8/27/18,9,19874,17817
8/27/18,10,20483,18462
8/27/18,11,21296,19208
8/27/18,12,21336,19480
8/27/18,13,21362,19397
8/27/18,14,21489,19481
8/27/18,15,21721,19601
8/27/18,16,22402,20262
8/27/18,17,22755,20719
8/27/18,18,22896,20831
8/27/18,19,22916,20844
8/27/18,20,23150,21103
8/27/18,21,22435,20465
8/27/18,22,20983,19124
8/27/18,23,19747,17708
8/27/18,24,18301,16485
8/28/18,1,17618,15541
8/28/18,2,17043,14881
8/28/18,3,16795,14541
8/28/18,4,17187,14528
8/28/18,5,17213,15014
8/28/18,6,18299,16077
8/28/18,7,19905,17652
8/28/18,8,20463,18684
8/28/18,9,21521,19535
8/28/18,10,22425,20439
8/28/18,11,22477,20403
8/28/18,12,22901,20866
8/28/18,13,22897,20856
8/28/18,14,23590,21567
8/28/18,15,23566,21494
8/28/18,16,23516,21823
8/28/18,17,23519,21990
8/28/18,18,22956,21935
8/28/18,19,23140,21574
8/28/18,20,23257,21686
8/28/18,21,22966,21310
8/28/18,22,21550,19801
8/28/18,23,20156,18478
8/28/18,24,18955,17168
8/29/18,1,18332,16283
8/29/18,2,17847,15704
8/29/18,3,17476,15298
8/29/18,4,17245,15081
8/29/18,5,17512,15390
8/29/18,6,18282,16348
8/29/18,7,19067,17555
8/29/18,8,20470,18890
8/29/18,9,21466,19881
8/29/18,10,21727,20320
8/29/18,11,22512,20890
8/29/18,12,22026,20825
8/29/18,13,21889,20906
8/29/18,14,22058,21206
8/29/18,15,21564,20543
8/29/18,16,21574,20510
8/29/18,17,22470,21242
8/29/18,18,22422,21012
8/29/18,19,21961,20668
8/29/18,20,22015,20771
8/29/18,21,21374,19976
8/29/18,22,20018,18564
8/29/18,23,18819,16854
8/29/18,24,17602,15532
8/30/18,1,16818,14724
8/30/18,2,15974,13961
8/30/18,3,15619,13513
8/30/18,4,15501,13393
8/30/18,5,15905,13799
8/30/18,6,16749,14645
8/30/18,7,17747,15740
8/30/18,8,17879,16190
8/30/18,9,17884,16360
8/30/18,10,18044,16552
8/30/18,11,18294,16568
8/30/18,12,18083,16480
8/30/18,13,17818,16412
8/30/18,14,17794,16414
8/30/18,15,17644,16398
8/30/18,16,18108,16671
8/30/18,17,18336,16924
8/30/18,18,18436,17033
8/30/18,19,18585,17369
8/30/18,20,18618,17726
8/30/18,21,17963,17156
8/30/18,22,16756,15879
8/30/18,23,15981,14610
8/30/18,24,14967,13553
8/31/18,1,14426,12853
8/31/18,2,14068,12418
8/31/18,3,14241,12297
8/31/18,4,14290,12283
8/31/18,5,14882,12651
8/31/18,6,15413,13521
8/31/18,7,16391,14607
8/31/18,8,16583,15116
8/31/18,9,17326,15535
8/31/18,10,17543,15844
8/31/18,11,17936,16025
8/31/18,12,18633,16260
8/31/18,13,18636,16547
8/31/18,14,19026,16864
8/31/18,15,18895,17065
8/31/18,16,19247,17279
8/31/18,17,19472,17635
8/31/18,18,19456,17706
8/31/18,19,18888,17502
8/31/18,20,18579,17440
8/31/18,21,17603,16474
8/31/18,22,16432,15388
8/31/18,23,15548,14243
8/31/18,24,15482,13305
9/1/18,1,14960,12679
9/1/18,2,14859,12195
9/1/18,3,14734,11964
9/1/18,4,14748,11897
9/1/18,5,14729,12059
9/1/18,6,15258,12492
9/1/18,7,15054,12896
9/1/18,8,15549,13734
9/1/18,9,16439,14704
9/1/18,10,17228,15418
9/1/18,11,17321,15831
9/1/18,12,18023,16367
9/1/18,13,18569,16817
9/1/18,14,19173,17342
9/1/18,15,19715,17903
9/1/18,16,20732,18874
9/1/18,17,20997,19333
9/1/18,18,20407,19017
9/1/18,19,20065,18768
9/1/18,20,19410,18292
9/1/18,21,19088,17975
9/1/18,22,18267,17026
9/1/18,23,17867,16138
9/1/18,24,17216,15194
9/2/18,1,16476,14345
9/2/18,2,16029,13825
9/2/18,3,15789,13581
9/2/18,4,15244,13279
9/2/18,5,15445,13392
9/2/18,6,15347,13648
9/2/18,7,15444,14020
9/2/18,8,16170,15070
9/2/18,9,17316,16168
9/2/18,10,18270,17221
9/2/18,11,19172,18038
9/2/18,12,19414,18207
9/2/18,13,19055,18006
9/2/18,14,19927,18349
9/2/18,15,20677,18922
9/2/18,16,21670,19562
9/2/18,17,22183,19967
9/2/18,18,21707,20130
9/2/18,19,21565,19943
9/2/18,20,20687,19348
9/2/18,21,20068,18899
9/2/18,22,18885,17743
9/2/18,23,17701,16644
9/2/18,24,16957,15527
9/3/18,1,16677,14782
9/3/18,2,16432,14228
9/3/18,3,16240,13960
9/3/18,4,16088,13910
9/3/18,5,16012,13911
9/3/18,6,15610,14190
9/3/18,7,15445,14533
9/3/18,8,16377,15543
9/3/18,9,17677,16783
9/3/18,10,18904,18063
9/3/18,11,20277,19342
9/3/18,12,20873,20137
9/3/18,13,21069,20346
9/3/18,14,20737,20146
9/3/18,15,20922,20134
9/3/18,16,21805,20838
9/3/18,17,21893,20988
9/3/18,18,22369,20960
9/3/18,19,22285,20967
9/3/18,20,21326,20803
9/3/18,21,20673,20004
9/3/18,22,19255,18532
9/3/18,23,17642,16971
9/3/18,24,16835,15698
9/4/18,1,16717,14900
9/4/18,2,16203,14289
9/4/18,3,15973,13894
9/4/18,4,15387,13783
9/4/18,5,15589,14305
9/4/18,6,16365,15579
9/4/18,7,18042,17014
9/4/18,8,18690,17706
9/4/18,9,19551,18403
9/4/18,10,20419,19107
9/4/18,11,20815,19480
9/4/18,12,21447,20178
9/4/18,13,22029,20501
9/4/18,14,22201,20661
9/4/18,15,22516,21192
9/4/18,16,22653,21629
9/4/18,17,22413,21885
9/4/18,18,22556,21873
9/4/18,19,22255,21610
9/4/18,20,21926,21244
9/4/18,21,21450,20735
9/4/18,22,19966,19354
9/4/18,23,18841,17763
9/4/18,24,17722,16470
9/5/18,1,17244,15550
9/5/18,2,16738,14945
9/5/18,3,16297,14551
9/5/18,4,16535,14480
9/5/18,5,16941,14941
9/5/18,6,18001,16249
9/5/18,7,19010,17501
9/5/18,8,19964,18732
9/5/18,9,21076,19915
9/5/18,10,21948,20958
9/5/18,11,21807,21381
9/5/18,12,21870,21587
9/5/18,13,22920,22177
9/5/18,14,23110,22017
9/5/18,15,23458,22104
9/5/18,16,23995,22564
9/5/18,17,24222,23039
9/5/18,18,24282,23240
9/5/18,19,24128,23031
9/5/18,20,23400,22646
9/5/18,21,22768,22294
9/5/18,22,21609,20745
9/5/18,23,20251,19128
9/5/18,24,19519,17742
9/6/18,1,18083,16748
9/6/18,2,17044,15886
9/6/18,3,17353,15489
9/6/18,4,16380,15128
9/6/18,5,16512,15696
9/6/18,6,17472,16767
9/6/18,7,19117,17991
9/6/18,8,19202,18427
9/6/18,9,19755,18593
9/6/18,10,19810,18652
9/6/18,11,20415,18873
9/6/18,12,20445,18831
9/6/18,13,20791,18928
9/6/18,14,20996,19110
9/6/18,15,21403,19398
9/6/18,16,21875,19941
9/6/18,17,21629,20076
9/6/18,18,21135,19763
9/6/18,19,20933,19597
9/6/18,20,20380,19219
9/6/18,21,19655,18344
9/6/18,22,17885,16635
9/6/18,23,16806,15242
9/6/18,24,15943,14111
9/7/18,1,15970,13598
9/7/18,2,15715,13118
9/7/18,3,15440,12866
9/7/18,4,15417,12919
9/7/18,5,15650,13285
9/7/18,6,16430,14496
9/7/18,7,17434,15530
9/7/18,8,17482,15760
9/7/18,9,17716,15971
9/7/18,10,18156,16215
9/7/18,11,18562,16591
9/7/18,12,18869,16877
9/7/18,13,18740,17180
9/7/18,14,18832,17237
9/7/18,15,19056,17367
9/7/18,16,19269,17600
9/7/18,17,19170,17675
9/7/18,18,18773,17349
9/7/18,19,18654,17134
9/7/18,20,18539,17026
9/7/18,21,17705,16304
9/7/18,22,17201,15139
9/7/18,23,16279,13805
9/7/18,24,15771,12963
9/8/18,1,15194,12364
9/8/18,2,14962,11793
9/8/18,3,14724,11566
9/8/18,4,14722,11509
9/8/18,5,14176,11603
9/8/18,6,14866,12088
9/8/18,7,15341,12544
9/8/18,8,15707,13018
9/8/18,9,16029,13348
9/8/18,10,15979,13433
9/8/18,11,16099,13412
9/8/18,12,16114,13423
9/8/18,13,15985,13282
9/8/18,14,15877,13240
9/8/18,15,16044,13361
9/8/18,16,16031,13715
9/8/18,17,16444,14098
9/8/18,18,16555,14303
9/8/18,19,16593,14540
9/8/18,20,16966,14695
9/8/18,21,16594,14060
9/8/18,22,16096,13319
9/8/18,23,15245,12486
9/8/18,24,14582,11796
9/9/18,1,14012,11315
9/9/18,2,13554,10999
9/9/18,3,13383,10831
9/9/18,4,13505,10809
9/9/18,5,13391,10701
9/9/18,6,13638,10951
9/9/18,7,13829,11202
9/9/18,8,14564,11898
9/9/18,9,15270,12564
9/9/18,10,15734,12893
9/9/18,11,15783,12937
9/9/18,12,15810,12958
9/9/18,13,15810,12912
9/9/18,14,15737,12829
9/9/18,15,16016,13062
9/9/18,16,16652,13629
9/9/18,17,17052,14164
9/9/18,18,16790,14270
9/9/18,19,16871,14643
9/9/18,20,17148,14791
9/9/18,21,16583,13976
9/9/18,22,16374,13294
9/9/18,23,15610,12352
9/9/18,24,14909,11862
9/10/18,1,14729,11542
9/10/18,2,14568,11389
9/10/18,3,14571,11379
9/10/18,4,14863,11563
9/10/18,5,15345,12080
9/10/18,6,16563,13341
9/10/18,7,17301,14558
9/10/18,8,17522,15005
9/10/18,9,17733,15353
9/10/18,10,17696,15517
9/10/18,11,17780,15595
9/10/18,12,17703,15654
9/10/18,13,17607,15691
9/10/18,14,17216,15596
9/10/18,15,17387,15669
9/10/18,16,17587,15961
9/10/18,17,18078,16252
9/10/18,18,18122,16312
9/10/18,19,18445,16725
9/10/18,20,18280,16590
9/10/18,21,17290,15838
9/10/18,22,16189,14713
9/10/18,23,15193,13526
9/10/18,24,15049,12958
9/11/18,1,14384,12417
9/11/18,2,14038,12158
9/11/18,3,14008,12093
9/11/18,4,13958,12159
9/11/18,5,14348,12651
9/11/18,6,15192,13790
9/11/18,7,16318,14940
9/11/18,8,16686,15286
9/11/18,9,16973,15343
9/11/18,10,17068,15418
9/11/18,11,17121,15484
9/11/18,12,17266,15466
9/11/18,13,17446,15604
9/11/18,14,17575,15608
9/11/18,15,17782,15799
9/11/18,16,17880,16145
9/11/18,17,17962,16460
9/11/18,18,18123,16546
9/11/18,19,18424,16958
9/11/18,20,18533,17088
9/11/18,21,17871,16426
9/11/18,22,16669,15261
9/11/18,23,15494,14000
9/11/18,24,14732,13078
9/12/18,1,14429,12611
9/12/18,2,14697,12314
9/12/18,3,14554,12090
9/12/18,4,14564,12075
9/12/18,5,14665,12586
9/12/18,6,15849,13670
9/12/18,7,16551,14821
9/12/18,8,17184,15188
9/12/18,9,17381,15310
9/12/18,10,17187,15413
9/12/18,11,17411,15654
9/12/18,12,17541,15740
9/12/18,13,17739,16007
9/12/18,14,17705,16152
9/12/18,15,17991,16328
9/12/18,16,18572,16808
9/12/18,17,18942,17207
9/12/18,18,18782,17395
9/12/18,19,19097,17736
9/12/18,20,19100,17723
9/12/18,21,18574,16982
9/12/18,22,17364,15846
9/12/18,23,15959,14456
9/12/18,24,15433,13516
9/13/18,1,14946,12815
9/13/18,2,14934,12609
9/13/18,3,14867,12384
9/13/18,4,14801,12271
9/13/18,5,14799,12695
9/13/18,6,16034,13981
9/13/18,7,17050,15215
9/13/18,8,17225,15496
9/13/18,9,17829,15681
9/13/18,10,17792,15919
9/13/18,11,17842,15967
9/13/18,12,18040,16455
9/13/18,13,18531,16811
9/13/18,14,18576,16876
9/13/18,15,19346,17542
9/13/18,16,18618,18212
9/13/18,17,20012,18695
9/13/18,18,20681,18926
9/13/18,19,20032,18938
9/13/18,20,20354,18844
9/13/18,21,19911,18057
9/13/18,22,18472,16739
9/13/18,23,17088,15506
9/13/18,24,15877,14239
9/14/18,1,15525,13633
9/14/18,2,15505,13229
9/14/18,3,15362,12976
9/14/18,4,15527,13107
9/14/18,5,15499,13328
9/14/18,6,16938,14596
9/14/18,7,18229,15908
9/14/18,8,18458,16476
9/14/18,9,19213,17068
9/14/18,10,19887,17686
9/14/18,11,20289,18347
9/14/18,12,20552,18951
9/14/18,13,21047,19418
9/14/18,14,21099,19630
9/14/18,15,21098,20017
9/14/18,16,21426,20473
9/14/18,17,21780,20846
9/14/18,18,21399,20695
9/14/18,19,21245,20435
9/14/18,20,20788,20145
9/14/18,21,20498,19315
9/14/18,22,19195,17848
9/14/18,23,17929,16477
9/14/18,24,16465,15211
9/15/18,1,16379,14496
9/15/18,2,15931,13915
9/15/18,3,15223,13394
9/15/18,4,14925,13065
9/15/18,5,15274,13043
9/15/18,6,15977,13502
9/15/18,7,16260,14252
9/15/18,8,17051,15306
9/15/18,9,18458,16549
9/15/18,10,19447,17532
9/15/18,11,19919,18274
9/15/18,12,20546,18894
9/15/18,13,21031,19293
9/15/18,14,20802,19430
9/15/18,15,21333,19675
9/15/18,16,21812,20035
9/15/18,17,21804,20431
9/15/18,18,21330,20331
9/15/18,19,21603,19959
9/15/18,20,21073,19466
9/15/18,21,20051,18617
9/15/18,22,18934,17510
9/15/18,23,18137,16188
9/15/18,24,16808,15051
9/16/18,1,16228,14274
9/16/18,2,15952,13680
9/16/18,3,15353,13215
9/16/18,4,15163,12803
9/16/18,5,14954,12634
9/16/18,6,15041,12947
9/16/18,7,15116,13375
9/16/18,8,16255,14385
9/16/18,9,17583,15653
9/16/18,10,18729,16733
9/16/18,11,20125,17701
9/16/18,12,21021,18633
9/16/18,13,21324,19170
9/16/18,14,21430,19504
9/16/18,15,21862,19838
9/16/18,16,22116,20338
9/16/18,17,22280,20817
9/16/18,18,22071,20824
9/16/18,19,21672,20420
9/16/18,20,21499,20050
9/16/18,21,21121,19091
9/16/18,22,19471,17515
9/16/18,23,17744,15987
9/16/18,24,16832,14721
9/17/18,1,16306,14386
9/17/18,2,15763,13698
9/17/18,3,16092,13502
9/17/18,4,15529,13420
9/17/18,5,16375,14010
9/17/18,6,17627,15297
9/17/18,7,18552,16715
9/17/18,8,18939,17314
9/17/18,9,19321,18089
9/17/18,10,20303,18690
9/17/18,11,20685,19385
9/17/18,12,21386,19882
9/17/18,13,21277,20277
9/17/18,14,21629,20375
9/17/18,15,21801,20601
9/17/18,16,22141,20933
9/17/18,17,21991,21102
9/17/18,18,21670,20904
9/17/18,19,21522,20838
9/17/18,20,21242,20564
9/17/18,21,20951,19788
9/17/18,22,19362,18117
9/17/18,23,17677,16475
9/17/18,24,17048,15277
9/18/18,1,16426,14568
9/18/18,2,16257,14000
9/18/18,3,16091,13711
9/18/18,4,16046,13661
9/18/18,5,16468,14084
9/18/18,6,17684,15417
9/18/18,7,19007,16766
9/18/18,8,19366,17533
9/18/18,9,19462,17900
9/18/18,10,19200,17969
9/18/18,11,19373,18245
9/18/18,12,19660,18497
9/18/18,13,20212,18916
9/18/18,14,20622,19153
9/18/18,15,21248,19562
9/18/18,16,21635,20008
9/18/18,17,22052,20564
9/18/18,18,21769,20165
9/18/18,19,20825,19416
9/18/18,20,20607,18867
9/18/18,21,19130,17583
9/18/18,22,18141,16212
9/18/18,23,17103,14880
9/18/18,24,16200,13885
9/19/18,1,15656,13196
9/19/18,2,15352,12853
9/19/18,3,14788,12589
9/19/18,4,14988,12587
9/19/18,5,15415,12951
9/19/18,6,16518,14013
9/19/18,7,17543,15314
9/19/18,8,17901,15825
9/19/18,9,17929,15865
9/19/18,10,17913,15892
9/19/18,11,18074,16196
9/19/18,12,18272,16228
9/19/18,13,18086,16238
9/19/18,14,18254,16480
9/19/18,15,18685,16962
9/19/18,16,19065,17310
9/19/18,17,19854,17889
9/19/18,18,19726,17871
9/19/18,19,19502,17989
9/19/18,20,19082,17869
9/19/18,21,18606,16803
9/19/18,22,16954,15480
9/19/18,23,16129,14326
9/19/18,24,15813,13511
9/20/18,1,15585,12825
9/20/18,2,15051,12356
9/20/18,3,14557,12075
9/20/18,4,14876,12152
9/20/18,5,15426,12675
9/20/18,6,16303,13828
9/20/18,7,17141,15035
9/20/18,8,17355,15448
9/20/18,9,17529,15737
9/20/18,10,17916,15951
9/20/18,11,18152,16147
9/20/18,12,17970,16066
9/20/18,13,17633,15849
9/20/18,14,17810,16117
9/20/18,15,17658,16052
9/20/18,16,17584,16146
9/20/18,17,17911,16303
9/20/18,18,18118,16527
9/20/18,19,18823,17091
9/20/18,20,18573,16840
9/20/18,21,17704,15956
9/20/18,22,16953,14984
9/20/18,23,16117,13774
9/20/18,24,14919,12920
9/21/18,1,14813,12500
9/21/18,2,14881,12290
9/21/18,3,14858,12090
9/21/18,4,14708,11952
9/21/18,5,15281,12440
9/21/18,6,16676,13905
9/21/18,7,17557,15390
9/21/18,8,18352,16373
9/21/18,9,18794,16877
9/21/18,10,19333,17348
9/21/18,11,19906,17934
9/21/18,12,20388,18407
9/21/18,13,21011,18928
9/21/18,14,21227,19120
9/21/18,15,20936,19028
9/21/18,16,20900,18877
9/21/18,17,20850,18949
9/21/18,18,19961,18155
9/21/18,19,18869,17629
9/21/18,20,19004,17302
9/21/18,21,17973,16125
9/21/18,22,16893,14699
9/21/18,23,15592,13320
9/21/18,24,14549,12285
9/22/18,1,14039,11721
9/22/18,2,13687,11260
9/22/18,3,13491,11076
9/22/18,4,13409,10961
9/22/18,5,13462,11053
9/22/18,6,14545,11664
9/22/18,7,14721,12204
9/22/18,8,14930,12719
9/22/18,9,15079,12913
9/22/18,10,15224,13024
9/22/18,11,15344,13166
9/22/18,12,15327,13133
9/22/18,13,15303,13040
9/22/18,14,15060,12923
9/22/18,15,15167,13005
9/22/18,16,15555,13389
9/22/18,17,15984,13862
9/22/18,18,16498,14334
9/22/18,19,16630,14499
9/22/18,20,16709,14709
9/22/18,21,15951,14018
9/22/18,22,15448,13259
9/22/18,23,14418,12387
9/22/18,24,13888,11854
9/23/18,1,13931,11398
9/23/18,2,13576,11021
9/23/18,3,13268,10871
9/23/18,4,13387,10841
9/23/18,5,13484,10905
9/23/18,6,13850,11248
9/23/18,7,14029,11635
9/23/18,8,14286,12167
9/23/18,9,14506,12412
9/23/18,10,14632,12608
9/23/18,11,14759,12741
9/23/18,12,14989,12963
9/23/18,13,15189,13008
9/23/18,14,15007,12963
9/23/18,15,15377,13200
9/23/18,16,15945,13941
9/23/18,17,16584,14604
9/23/18,18,16796,14923
9/23/18,19,16834,15120
9/23/18,20,16683,15276
9/23/18,21,15876,14389
9/23/18,22,15828,13654
9/23/18,23,15554,12770
9/23/18,24,15110,12107
9/24/18,1,14697,11859
9/24/18,2,14364,11524
9/24/18,3,14221,11423
9/24/18,4,14446,11605
9/24/18,5,14920,12099
9/24/18,6,15762,13395
9/24/18,7,16738,14597
9/24/18,8,16852,14763
9/24/18,9,16948,14730
9/24/18,10,16831,14527
9/24/18,11,16862,14489
9/24/18,12,17287,14522
9/24/18,13,17184,14541
9/24/18,14,17237,14438
9/24/18,15,17416,14811
9/24/18,16,18072,15213
9/24/18,17,18294,15914
9/24/18,18,18434,16103
9/24/18,19,18870,16635
9/24/18,20,18361,16285
9/24/18,21,17746,15576
9/24/18,22,17079,14349
9/24/18,23,16106,13328
9/24/18,24,14929,12359
9/25/18,1,14741,11918
9/25/18,2,14369,11677
9/25/18,3,14372,11612
9/25/18,4,14396,11694
9/25/18,5,14930,12099
9/25/18,6,15993,13442
9/25/18,7,17243,14938
9/25/18,8,17981,15704
9/25/18,9,18106,15943
9/25/18,10,18114,16156
9/25/18,11,18254,16364
9/25/18,12,18499,16502
9/25/18,13,18606,16482
9/25/18,14,18644,16414
9/25/18,15,18698,16426
9/25/18,16,18866,16692
9/25/18,17,19071,17012
9/25/18,18,18774,16923
9/25/18,19,19262,17269
9/25/18,20,18945,16909
9/25/18,21,17786,15836
9/25/18,22,17127,15010
9/25/18,23,16337,13807
9/25/18,24,15322,12804
9/26/18,1,14624,12299
9/26/18,2,14540,12097
9/26/18,3,14731,11982
9/26/18,4,15009,12087
9/26/18,5,15668,12709
9/26/18,6,16355,14057
9/26/18,7,17823,15680
9/26/18,8,18264,16223
9/26/18,9,18455,16226
9/26/18,10,18557,16219
9/26/18,11,18470,16165
9/26/18,12,18014,15689
9/26/18,13,17847,15507
9/26/18,14,17609,15226
9/26/18,15,17311,14973
9/26/18,16,17629,15290
9/26/18,17,18131,15826
9/26/18,18,18447,16240
9/26/18,19,18575,16771
9/26/18,20,18078,16491
9/26/18,21,17689,15670
9/26/18,22,16457,14475
9/26/18,23,15874,13487
9/26/18,24,15524,13010
9/27/18,1,14810,12288
9/27/18,2,14520,11960
9/27/18,3,14387,11863
9/27/18,4,14395,11916
9/27/18,5,14670,12419
9/27/18,6,15697,13674
9/27/18,7,16626,14896
9/27/18,8,16844,14855
9/27/18,9,16845,14764
9/27/18,10,16812,14729
9/27/18,11,16636,14618
9/27/18,12,16681,14681
9/27/18,13,16937,14850
9/27/18,14,16932,14865
9/27/18,15,16917,14761
9/27/18,16,17825,15671
9/27/18,17,18075,16046
9/27/18,18,17656,15965
9/27/18,19,17939,16649
